Employee ID,Age,Attrition,Business Travel,Department,Distance From Home,Education,Education Field,Employee Count,Gender,Job Level,Job Role,Marital Status,Monthly Income,Num Companies Worked,Over 18,Percent Salary Hike,Standard Hours,Stock Option Level,Total Working Years,Training Times Last Year,Years At Company,Years Since Last Promotion,Years With Curr Manager,Environment Satisfaction,Job Satisfaction,Work Life Balance,Job Involvement,Performance Rating,Salary Category,Age Group
2165,31,Yes,Travel Frequently,Research & Development,3,1,Life Sciences,1,Male,1,Sales Executive,Single,71040,1,Y,14,8,1,3,3,3,2,2,4,2,4,3,3,Very High,25-34
3635,31,Yes,Travel Frequently,Research & Development,3,1,Life Sciences,1,Male,1,Sales Executive,Single,71040,1,Y,14,8,1,3,3,3,2,2,4,2,4,3,3,Very High,25-34
986,45,No,Travel Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,3,3,4,3,3,Very High,25-34
2456,45,No,Travel Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,3,3,4,3,3,Very High,25-34
3926,45,No,Travel Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,3,3,4,3,3,Very High,35-44
1447,33,Yes,Travel Rarely,Sales,11,4,Marketing,1,Male,1,Research Scientist,Married,71400,5,Y,21,8,0,8,2,5,0,4,3,4,1,2,4,Very High,35-44
2917,33,Yes,Travel Rarely,Sales,11,4,Marketing,1,Male,1,Research Scientist,Married,71400,5,Y,21,8,0,8,2,5,0,4,3,4,1,2,4,Very High,35-44
4387,33,Yes,Travel Rarely,Sales,11,4,Marketing,1,Male,1,Research Scientist,Married,71400,5,Y,21,8,0,8,2,5,0,4,3,4,1,2,4,Very High,25-34
538,37,No,Travel Rarely,Research & Development,7,4,Life Sciences,1,Male,4,Sales Executive,Divorced,71430,2,Y,21,8,0,8,6,1,0,0,4,4,3,2,4,Very High,25-34
2008,37,No,Travel Rarely,Research & Development,7,4,Life Sciences,1,Male,4,Sales Executive,Divorced,71430,2,Y,21,8,0,8,6,1,0,0,4,4,3,2,4,Very High,25-34
3478,37,No,Travel Rarely,Research & Development,7,4,Life Sciences,1,Male,4,Sales Executive,Divorced,71430,2,Y,21,8,0,8,6,1,0,0,4,4,3,2,4,Very High,35-44
281,41,No,Travel Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10,4,3,3,3,3,Very High,35-44
1751,41,No,Travel Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10,4,3,3,3,3,Very High,35-44
3221,41,No,Travel Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10,4,3,3,3,3,Very High,45-54
898,39,No,Travel Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,11,5,10,0,7,3,3,3,3,3,Very High,45-54
2368,39,No,Travel Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,0,5,10,0,7,3,3,3,3,3,Very High,45-54
3838,39,No,Travel Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,11,5,10,0,7,3,3,3,3,3,Very High,35-44
347,42,No,Travel Rarely,Research & Development,20,2,Medical,1,Male,2,Sales Representative,Married,72950,1,Y,15,8,0,10,3,9,7,8,2,2,2,3,3,Very High,35-44
1817,42,No,Travel Rarely,Research & Development,20,2,Medical,1,Male,2,Sales Representative,Married,72950,1,Y,15,8,0,10,3,9,7,8,2,2,2,3,3,Very High,35-44
3287,42,No,Travel Rarely,Research & Development,20,2,Medical,1,Male,2,Sales Representative,Married,72950,1,Y,15,8,0,10,3,9,7,8,2,2,2,3,3,Very High,25-34
59,49,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Manufacturing Director,Single,73140,7,Y,22,8,0,25,2,7,0,7,3,3,3,3,4,Very High,25-34
1529,49,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Manufacturing Director,Single,73140,7,Y,22,8,0,25,2,7,0,7,3,3,3,3,4,Very High,25-34
2999,49,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Manufacturing Director,Single,73140,7,Y,22,8,0,25,2,7,0,7,3,3,3,3,4,Very High,25-34
1032,38,No,No Travel,Sales,6,4,Marketing,1,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,1,2,3,3,3,Very High,25-34
2502,38,No,No Travel,Sales,6,4,Marketing,1,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,1,2,3,3,3,Very High,25-34
3972,38,No,No Travel,Sales,6,4,Marketing,1,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,1,2,3,3,3,Very High,35-44
1007,55,No,Travel Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,3,1,3,3,4,Very High,35-44
2477,55,No,Travel Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,3,0,3,3,4,Very High,35-44
3947,55,No,Travel Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,3,1,3,3,4,Very High,35-44
1073,43,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,1,3,3,2,3,Very High,35-44
2543,43,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,1,3,3,2,3,Very High,35-44
4013,43,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,1,3,3,2,3,Very High,25-34
873,35,No,Travel Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8,2,3,2,3,3,Very High,25-34
2343,35,No,Travel Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8,2,3,2,3,3,Very High,25-34
3813,35,No,Travel Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8,2,3,2,3,3,Very High,35-44
647,48,No,Travel Rarely,Sales,1,1,Marketing,1,Male,2,Manufacturing Director,Single,74060,6,Y,14,8,2,25,2,1,0,0,4,4,4,3,3,Very High,35-44
2117,48,No,Travel Rarely,Sales,1,1,Marketing,1,Male,2,Manufacturing Director,Single,74060,6,Y,14,8,2,25,2,1,0,0,4,4,4,3,3,Very High,35-44
3587,48,No,Travel Rarely,Sales,1,1,Marketing,1,Male,2,Manufacturing Director,Single,74060,6,Y,14,8,2,25,2,1,0,0,4,4,4,3,3,Very High,35-44
726,34,No,Travel Rarely,Research & Development,10,4,Other,1,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11,3,4,4,3,4,Very High,35-44
2196,34,No,Travel Rarely,Research & Development,10,4,Other,1,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11,3,4,4,3,4,Very High,35-44
3666,34,No,Travel Rarely,Research & Development,10,4,Other,1,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11,3,4,4,3,4,Very High,25-34
311,55,Yes,Travel Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,Married,74280,5,Y,12,8,0,24,2,5,1,4,4,1,3,3,3,Very High,25-34
1781,55,Yes,Travel Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,Married,74280,5,Y,12,8,0,24,2,5,1,4,4,1,3,3,3,Very High,25-34
3251,55,Yes,Travel Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,Married,74280,5,Y,12,8,0,24,2,5,1,4,4,1,3,3,3,Very High,45-54
1295,55,No,Travel Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,1,4,3,3,3,Very High,45-54
2765,55,No,Travel Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,1,4,3,3,3,Very High,45-54
4235,55,No,Travel Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,1,4,3,3,3,Very High,35-44
1229,32,No,Travel Rarely,Human Resources,22,3,Human Resources,1,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5,1,2,2,3,3,Very High,35-44
2699,32,No,Travel Rarely,Human Resources,22,3,Human Resources,1,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5,1,2,2,3,3,Very High,35-44
4169,32,No,Travel Rarely,Human Resources,22,3,Human Resources,1,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5,1,2,2,3,3,Very High,45-54
531,28,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Single,74570,3,Y,11,8,2,10,1,8,1,7,3,3,4,4,3,Very High,45-54
2001,28,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Single,74570,3,Y,11,8,2,10,1,8,1,7,3,3,4,4,3,Very High,45-54
3471,28,No,Travel Rarely,Research & Development,1,3,Life Sciences,1,Male,2,Healthcare Representative,Single,74570,3,Y,11,8,2,10,1,8,1,7,3,3,4,4,3,Very High,35-44
306,25,No,Travel Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4,3,4,2,3,3,Very High,35-44
1776,25,No,Travel Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4,3,4,2,3,3,Very High,35-44
3246,25,No,Travel Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4,3,4,2,3,3,Very High,35-44
660,34,No,Travel Rarely,Sales,13,4,Medical,1,Male,3,Sales Representative,Single,74910,0,Y,14,8,1,4,3,3,0,2,3,1,3,2,3,Very High,35-44
2130,34,No,Travel Rarely,Sales,13,4,Medical,1,Male,3,Sales Representative,Single,74910,0,Y,14,8,1,4,3,3,0,2,3,1,3,2,3,Very High,35-44
3600,34,No,Travel Rarely,Sales,13,4,Medical,1,Male,3,Sales Representative,Single,74910,0,Y,14,8,1,4,3,3,0,2,3,1,3,2,3,Very High,35-44
125,26,Yes,Travel Frequently,Sales,14,3,Life Sciences,1,Male,2,Ma0ger,Single,75100,0,Y,18,8,3,7,3,6,0,4,3,0,3,3,3,Very High,35-44
1595,26,Yes,Travel Frequently,Sales,14,3,Life Sciences,1,Male,2,Ma0ger,Single,75100,0,Y,18,8,3,7,3,6,0,4,3,1,3,3,3,Very High,35-44
3065,26,Yes,Travel Frequently,Sales,14,3,Life Sciences,1,Male,2,Ma0ger,Single,75100,0,Y,18,8,3,7,3,6,0,4,3,1,3,3,3,Very High,45-54
956,23,Yes,Travel Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2,3,4,3,3,3,Very High,45-54
2426,23,Yes,Travel Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2,3,4,3,3,3,Very High,45-54
3896,23,Yes,Travel Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2,3,4,3,3,3,Very High,25-34
517,55,No,No Travel,Research & Development,2,3,Medical,1,Female,2,Ma0ger,Single,75470,7,Y,16,8,0,31,2,9,6,2,3,1,4,2,3,Very High,25-34
1987,55,No,No Travel,Research & Development,2,3,Medical,1,Female,2,Ma0ger,Single,75470,7,Y,16,8,0,31,2,9,6,2,3,1,4,2,3,Very High,25-34
3457,55,No,No Travel,Research & Development,2,3,Medical,1,Female,2,Ma0ger,Single,75470,7,Y,16,8,0,31,2,9,6,2,3,1,4,2,3,Very High,25-34
1203,29,No,Travel Rarely,Research & Development,5,3,Medical,1,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4,4,1,1,3,3,Very High,25-34
2673,29,No,Travel Rarely,Research & Development,5,3,Medical,1,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4,4,1,1,3,3,Very High,25-34
4143,29,No,Travel Rarely,Research & Development,5,3,Medical,1,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4,4,1,1,3,3,Very High,45-54
765,37,No,No Travel,Sales,8,4,Medical,1,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3,3,3,1,3,4,Very High,45-54
2235,37,No,No Travel,Sales,8,4,Medical,1,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3,3,3,1,3,4,Very High,45-54
3705,37,No,No Travel,Sales,8,4,Medical,1,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3,3,3,1,3,4,Very High,25-34
580,40,No,Travel Frequently,Research & Development,2,4,Medical,1,Male,4,Human Resources,Single,75960,9,Y,11,8,0,20,0,18,2,13,2,3,2,1,3,Very High,25-34
2050,40,No,Travel Frequently,Research & Development,2,4,Medical,1,Male,4,Human Resources,Single,75960,9,Y,11,8,0,20,0,18,2,13,2,3,2,1,3,Very High,25-34
3520,40,No,Travel Frequently,Research & Development,2,4,Medical,1,Male,4,Human Resources,Single,75960,9,Y,11,8,0,20,0,18,2,13,2,3,2,1,3,Very High,35-44
725,38,No,Travel Frequently,Research & Development,7,3,Medical,1,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3,4,3,3,2,3,Very High,35-44
2195,38,No,Travel Frequently,Research & Development,7,3,Medical,1,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3,4,3,3,2,3,Very High,35-44
3665,38,No,Travel Frequently,Research & Development,7,3,Medical,1,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3,4,3,3,2,3,Very High,35-44
634,44,No,Travel Rarely,Human Resources,4,4,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1,Y,21,8,0,10,3,10,7,7,1,4,3,3,4,Very High,35-44
2104,44,No,Travel Rarely,Human Resources,4,4,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1,Y,21,8,0,10,3,10,7,7,1,4,3,3,4,Very High,35-44
3574,44,No,Travel Rarely,Human Resources,4,4,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1,Y,21,8,0,10,3,10,7,7,1,4,3,3,4,Very High,35-44
259,23,No,Travel Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2,1,1,4,3,3,Very High,35-44
1729,23,No,Travel Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2,1,1,4,3,3,Very High,35-44
3199,23,No,Travel Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2,1,1,4,3,3,Very High,35-44
401,44,No,Travel Rarely,Research & Development,26,2,Life Sciences,1,Male,2,Manufacturing Director,Married,76390,1,Y,14,8,0,8,6,8,7,1,2,1,3,3,3,Very High,35-44
1871,44,No,Travel Rarely,Research & Development,26,2,Life Sciences,1,Male,2,Manufacturing Director,Married,76390,1,Y,14,8,0,8,6,8,7,1,2,1,3,3,3,Very High,35-44
3341,44,No,Travel Rarely,Research & Development,26,2,Life Sciences,1,Male,2,Manufacturing Director,Married,76390,1,Y,14,8,0,8,6,8,7,1,2,1,3,3,3,Very High,45-54
848,33,No,Travel Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,1,1,1,2,4,Very High,45-54
2318,33,No,Travel Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,1,1,1,2,4,Very High,45-54
3788,33,No,Travel Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,1,1,1,2,4,Very High,35-44
165,19,Yes,Travel Rarely,Research & Development,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1,Y,15,8,2,1,2,1,0,0,1,4,4,3,3,Very High,35-44
1635,19,Yes,Travel Rarely,Research & Development,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1,Y,15,8,2,1,2,1,0,0,1,4,4,3,3,Very High,35-44
3105,19,Yes,Travel Rarely,Research & Development,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1,Y,15,8,2,1,2,1,0,0,1,4,4,3,3,Very High,55 and above
803,24,Yes,Travel Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,2,1,2,2,3,Very High,55 and above
2273,24,Yes,Travel Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,2,1,2,2,3,Very High,55 and above
3743,24,Yes,Travel Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,2,1,2,2,3,Very High,35-44
1005,43,Yes,Travel Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,3,3,3,3,3,Very High,35-44
2475,43,Yes,Travel Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,3,3,3,3,3,Very High,35-44
3945,43,Yes,Travel Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,3,3,3,3,3,Very High,35-44
705,51,No,Travel Rarely,Sales,18,2,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1,Y,13,8,1,33,2,33,0,10,3,2,3,3,3,Very High,35-44
2175,51,No,Travel Rarely,Sales,18,2,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1,Y,13,8,1,33,2,33,0,10,3,2,3,3,3,Very High,35-44
3645,51,No,Travel Rarely,Sales,18,2,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1,Y,13,8,1,33,2,33,0,10,3,2,3,3,3,Very High,45-54
990,31,No,Travel Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,1,3,3,4,3,Very High,45-54
1357,32,No,Travel Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,4,4,4,3,4,Very High,45-54
2460,31,No,Travel Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,1,3,3,4,3,Very High,25-34
2827,32,No,Travel Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,4,4,4,3,4,Very High,25-34
3930,31,No,Travel Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,1,3,3,4,3,Very High,25-34
4297,32,No,Travel Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,4,4,4,3,4,Very High,55 and above
1013,34,No,Travel Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,4,4,3,3,3,Very High,55 and above
2483,34,No,Travel Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,4,4,3,3,3,Very High,55 and above
3953,34,No,Travel Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,4,4,3,3,3,Very High,55 and above
900,35,No,No Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9,3,3,3,3,3,Very High,55 and above
2370,35,No,No Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9,3,3,3,3,3,Very High,55 and above
3840,35,No,No Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9,3,3,3,3,3,Very High,25-34
1412,38,No,Travel Rarely,Human Resources,25,1,Human Resources,1,Female,1,Manufacturing Director,Married,78470,3,Y,14,8,1,9,3,7,1,7,4,4,1,4,3,Very High,25-34
2882,38,No,Travel Rarely,Human Resources,25,1,Human Resources,1,Female,1,Manufacturing Director,Married,78470,3,Y,14,8,1,9,3,7,1,7,4,4,1,4,3,Very High,25-34
4352,38,No,Travel Rarely,Human Resources,25,1,Human Resources,1,Female,1,Manufacturing Director,Married,78470,3,Y,14,8,1,9,3,7,1,7,4,4,1,4,3,Very High,25-34
738,43,No,Travel Rarely,Research & Development,2,2,Medical,1,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8,1,3,1,3,3,Very High,25-34
2208,43,No,Travel Rarely,Research & Development,2,2,Medical,1,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8,1,3,1,3,3,Very High,25-34
3678,43,No,Travel Rarely,Research & Development,2,2,Medical,1,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8,1,3,1,3,3,Very High,25-34
1410,42,No,No Travel,Research & Development,1,1,Technical Degree,1,Male,2,Sales Executive,Divorced,78790,2,Y,11,8,1,11,2,5,0,2,3,3,3,3,3,Very High,25-34
2880,42,No,No Travel,Research & Development,1,1,Technical Degree,1,Male,2,Sales Executive,Divorced,78790,2,Y,11,8,1,11,2,5,0,2,3,3,3,3,3,Very High,25-34
4350,42,No,No Travel,Research & Development,1,1,Technical Degree,1,Male,2,Sales Executive,Divorced,78790,2,Y,11,8,1,11,2,5,0,2,3,3,3,3,3,Very High,25-34
901,37,No,Travel Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2,3,3,2,4,3,Very High,25-34
2371,37,No,Travel Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2,3,3,2,4,3,Very High,25-34
3841,37,No,Travel Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2,3,3,2,4,3,Very High,25-34
1165,35,No,Travel Rarely,Research & Development,4,3,Life Sciences,1,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2,4,3,3,2,3,Very High,25-34
2635,35,No,Travel Rarely,Research & Development,4,3,Life Sciences,1,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2,4,3,3,2,3,Very High,25-34
4105,35,No,Travel Rarely,Research & Development,4,3,Life Sciences,1,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2,4,3,3,2,3,Very High,Under 25
423,36,No,Travel Rarely,Human Resources,2,4,Technical Degree,1,Male,1,Sales Executive,Single,79180,2,Y,12,8,2,8,3,6,0,1,2,4,3,2,3,Very High,Under 25
1893,36,No,Travel Rarely,Human Resources,2,4,Technical Degree,1,Male,1,Sales Executive,Single,79180,2,Y,12,8,2,8,3,6,0,1,2,4,3,2,3,Very High,Under 25
3363,36,No,Travel Rarely,Human Resources,2,4,Technical Degree,1,Male,1,Sales Executive,Single,79180,2,Y,12,8,2,8,3,6,0,1,2,4,3,2,3,Very High,55 and above
1360,41,No,Travel Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,4,1,2,2,3,Very High,55 and above
2830,41,No,Travel Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,4,1,2,2,3,Very High,55 and above
4300,41,No,Travel Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,4,1,2,2,3,Very High,25-34
602,29,No,Travel Rarely,Research & Development,23,3,Medical,1,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,2,4,2,3,3,Very High,25-34
2072,29,No,Travel Rarely,Research & Development,23,3,Medical,1,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,2,4,2,3,3,Very High,25-34
3542,29,No,Travel Rarely,Research & Development,23,3,Medical,1,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,2,4,2,3,3,Very High,35-44
1124,28,No,No Travel,Research & Development,21,1,Medical,1,Male,3,Research Scientist,Single,79780,1,Y,16,8,2,5,2,5,1,4,3,3,2,3,3,Very High,35-44
2594,28,No,No Travel,Research & Development,21,1,Medical,1,Male,3,Research Scientist,Single,79780,1,Y,16,8,2,5,2,5,1,4,3,3,2,3,3,Very High,35-44
4064,28,No,No Travel,Research & Development,21,1,Medical,1,Male,3,Research Scientist,Single,79780,1,Y,16,8,2,5,2,5,1,4,3,3,2,3,3,Very High,35-44
1201,35,No,Travel Rarely,Human Resources,14,1,Life Sciences,1,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1,3,4,3,3,3,Very High,35-44
2671,35,No,Travel Rarely,Human Resources,14,1,Life Sciences,1,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1,3,4,3,3,3,Very High,35-44
4141,35,No,Travel Rarely,Human Resources,14,1,Life Sciences,1,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1,3,4,3,3,3,Very High,35-44
11,45,No,Travel Rarely,Research & Development,17,2,Medical,1,Male,2,Laboratory Technician,Married,79910,0,Y,13,8,2,21,2,20,4,10,3,4,3,2,3,Very High,35-44
1481,45,No,Travel Rarely,Research & Development,17,2,Medical,1,Male,2,Laboratory Technician,Married,79910,0,Y,13,8,2,21,2,20,4,10,3,4,3,2,3,Very High,35-44
2951,45,No,Travel Rarely,Research & Development,17,2,Medical,1,Male,2,Laboratory Technician,Married,79910,0,Y,13,8,2,21,2,20,4,10,3,4,3,2,3,Very High,35-44
1369,51,No,Travel Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,2,3,3,3,3,Very High,35-44
2839,51,No,Travel Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,2,3,3,3,3,Very High,35-44
4309,51,No,Travel Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,2,3,3,3,3,Very High,Under 25
493,44,No,Travel Rarely,Research & Development,16,3,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3,Y,11,8,1,23,2,12,11,11,4,4,3,3,3,Very High,Under 25
